3	0.000273	0.000717
4	0.000450	0.000681
5	0.000246	0.000880
6	0.000234	0.000668
7	0.000225	0.000692
8	0.000208	0.000617
9	0.000209	0.000683
10	0.000204	0.000589
11	0.000194	0.000555
12	0.000197	0.000558
13	0.000182	0.000544
14	0.000167	0.000535
15	0.000165	0.000482
16	0.000243	0.000555
17	0.000209	0.000356
18	0.000194	0.000401
19	0.000134	0.000358
20	0.000192	0.000328
